20,20
6,18,1,13
0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0
1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
