20,20
1,10,9,14
1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0
0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1
0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
