20,20
16,0,16,10
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
