20,20
6,13,7,4
0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
